State,X_Workers,Y_Vax,County,Size_Employees,Abbreviation,Rows,Columns
Idaho,51.9,41.8,Washington,1943,ID,3_R,4_C
Illinois,65.1,53.9,Adams,31431,IL,4_R,1_C
Illinois,43.7,30.2,Alexander,911,IL,4_R,1_C
Illinois,57.9,50.7,Bond,3964,IL,4_R,1_C
Illinois,73.6,56.4,Boone,16693,IL,4_R,1_C
Illinois,87.1,33.9,Brown,3398,IL,4_R,1_C
Illinois,63.0,52.6,Bureau,9923,IL,4_R,1_C
Illinois,17.3,54.9,Calhoun,526,IL,4_R,1_C
Illinois,43.4,62.3,Carroll,3403,IL,4_R,1_C
Illinois,72.4,59.4,Cass,4283,IL,4_R,1_C
Illinois,65.0,60.1,Champaign,69821,IL,4_R,1_C
Illinois,58.8,45.6,Christian,8294,IL,4_R,1_C
Illinois,60.8,44.2,Clark,3851,IL,4_R,1_C
Illinois,69.5,39.1,Clay,5129,IL,4_R,1_C
Illinois,38.1,53.1,Clinton,8974,IL,4_R,1_C
Illinois,69.6,42.3,Coles,19330,IL,4_R,1_C
Illinois,70.4,64.9,Cook,2413447,IL,4_R,1_C
Illinois,58.8,48.7,Crawford,5791,IL,4_R,1_C
Illinois,68.4,36.4,Cumberland,2378,IL,4_R,1_C
Illinois,58.9,50.9,DeKalb,27446,IL,4_R,1_C
Illinois,57.2,51.2,De Witt,4694,IL,4_R,1_C
Illinois,52.0,47.7,Douglas,6669,IL,4_R,1_C
Illinois,68.3,71.6,DuPage,580152,IL,4_R,1_C
Illinois,77.9,43.8,Edgar,6478,IL,4_R,1_C
Illinois,69.6,40.7,Edwards,1948,IL,4_R,1_C
Illinois,70.3,46.1,Effingham,26716,IL,4_R,1_C
Illinois,49.3,30.8,Fayette,4569,IL,4_R,1_C
Illinois,60.1,54.1,Ford,4388,IL,4_R,1_C
Illinois,43.8,41.7,Franklin,6683,IL,4_R,1_C
Illinois,48.2,50.8,Fulton,5988,IL,4_R,1_C
Illinois,22.3,51.3,Gallatin,570,IL,4_R,1_C
Illinois,41.1,42.5,Greene,1620,IL,4_R,1_C
Illinois,65.5,52.4,Grundy,17344,IL,4_R,1_C
Illinois,45.3,38.6,Hamilton,1628,IL,4_R,1_C
Illinois,37.3,47.7,Hancock,2915,IL,4_R,1_C
Illinois,56.1,38.8,Hardin,617,IL,4_R,1_C
Illinois,19.7,47.4,Henderson,676,IL,4_R,1_C
Illinois,55.9,57.7,Henry,13182,IL,4_R,1_C
Illinois,50.0,49.2,Iroquois,5923,IL,4_R,1_C
Illinois,57.9,45.9,Jackson,16563,IL,4_R,1_C
Illinois,46.7,37.9,Jasper,1635,IL,4_R,1_C
Illinois,75.3,41.6,Jefferson,17578,IL,4_R,1_C
Illinois,55.2,55.4,Jersey,4774,IL,4_R,1_C
Illinois,41.9,77.8,Jo Daviess,6147,IL,4_R,1_C
Illinois,32.3,36.6,Johnson,1285,IL,4_R,1_C
Illinois,62.9,61.6,Kane,193876,IL,4_R,1_C
Illinois,65.0,48.2,Kankakee,36277,IL,4_R,1_C
Illinois,59.0,63.4,Kendall,23617,IL,4_R,1_C
Illinois,63.7,53.9,Knox,15483,IL,4_R,1_C
Illinois,69.5,68.7,Lake,317916,IL,4_R,1_C
Illinois,61.1,53.2,LaSalle,36655,IL,4_R,1_C
Illinois,61.0,34.0,Lawrence,3369,IL,4_R,1_C
Illinois,67.1,51.5,Lee,10656,IL,4_R,1_C
Illinois,59.5,44.7,Livingston,11243,IL,4_R,1_C
Illinois,61.4,47.8,Logan,7473,IL,4_R,1_C
Illinois,64.6,44.1,McDonough,8653,IL,4_R,1_C
Illinois,53.1,61.5,McHenry,85439,IL,4_R,1_C
Illinois,71.8,59.0,McLean,74122,IL,4_R,1_C
Illinois,70.1,50.5,Macon,44314,IL,4_R,1_C
Illinois,48.0,51.9,Macoupin,8314,IL,4_R,1_C
Illinois,66.3,56.6,Madison,90312,IL,4_R,1_C
Illinois,61.3,44.1,Marion,11107,IL,4_R,1_C
Illinois,58.3,54.1,Marshall,2604,IL,4_R,1_C
Illinois,55.1,51.1,Mason,2296,IL,4_R,1_C
Illinois,63.4,37.3,Massac,3125,IL,4_R,1_C
Illinois,29.0,56.8,Menard,1226,IL,4_R,1_C
Illinois,49.2,56.4,Mercer,2312,IL,4_R,1_C
Illinois,42.4,59.6,Monroe,8387,IL,4_R,1_C
Illinois,49.6,46.6,Montgomery,7176,IL,4_R,1_C
Illinois,64.2,50.1,Morgan,12749,IL,4_R,1_C
Illinois,62.6,44.9,Moultrie,4914,IL,4_R,1_C
Illinois,61.1,54.3,Ogle,14228,IL,4_R,1_C
Illinois,74.8,60.7,Peoria,108245,IL,4_R,1_C
Illinois,51.3,40.4,Perry,4057,IL,4_R,1_C
Illinois,46.9,56.0,Piatt,2513,IL,4_R,1_C
Illinois,45.6,41.7,Pike,3063,IL,4_R,1_C
Illinois,17.9,27.9,Pope,319,IL,4_R,1_C
Illinois,26.8,37.3,Pulaski,594,IL,4_R,1_C
Illinois,41.2,55.1,Putnam,1285,IL,4_R,1_C
Illinois,65.5,45.1,Randolph,11097,IL,4_R,1_C
Illinois,55.1,47.8,Richland,5440,IL,4_R,1_C
Illinois,73.4,55.9,Rock Island,64754,IL,4_R,1_C
Illinois,61.6,58.2,St. Clair,75675,IL,4_R,1_C
Illinois,57.2,45.5,Saline,6547,IL,4_R,1_C
Illinois,67.6,64.0,Sangamon,83917,IL,4_R,1_C
Illinois,42.3,56.4,Schuyler,1150,IL,4_R,1_C
Illinois,33.5,42.6,Scott,532,IL,4_R,1_C
Illinois,57.7,40.6,Shelby,4479,IL,4_R,1_C
Illinois,34.4,53.6,Stark,967,IL,4_R,1_C
Illinois,65.1,60.3,Stephenson,14659,IL,4_R,1_C
Illinois,62.0,59.2,Tazewell,41934,IL,4_R,1_C
Illinois,41.3,53.2,Union,3551,IL,4_R,1_C
Illinois,73.1,39.8,Vermilion,23513,IL,4_R,1_C
Illinois,54.7,50.0,Wabash,2959,IL,4_R,1_C
Illinois,74.9,49.8,Warren,6274,IL,4_R,1_C
Illinois,62.5,54.9,Washington,6662,IL,4_R,1_C
Illinois,41.7,41.3,Wayne,3074,IL,4_R,1_C
Illinois,42.4,48.2,White,3070,IL,4_R,1_C
Illinois,62.9,55.7,Whiteside,17778,IL,4_R,1_C
Illinois,66.0,62.2,Will,229996,IL,4_R,1_C
Illinois,65.4,50.6,Williamson,24672,IL,4_R,1_C
Illinois,68.8,55.6,Winnebago,119972,IL,4_R,1_C
Illinois,45.5,55.7,Woodford,8263,IL,4_R,1_C
Indiana,60.2,41.5,Adams,12005,IN,4_R,2_C
Indiana,67.3,58.0,Allen,180061,IN,4_R,2_C
Indiana,75.0,63.2,Bartholomew,47437,IN,4_R,2_C
Indiana,18.2,46.6,Benton,1370,IN,4_R,2_C
Indiana,63.8,48.9,Blackford,2884,IN,4_R,2_C
Indiana,66.1,76.0,Boone,25414,IN,4_R,2_C
Indiana,32.0,52.0,Brown,2322,IN,4_R,2_C
Indiana,62.6,37.1,Carroll,4745,IN,4_R,2_C
Indiana,67.7,47.1,Cass,12857,IN,4_R,2_C
Indiana,69.4,64.0,Clark,49903,IN,4_R,2_C
Indiana,62.2,59.7,Clay,5951,IN,4_R,2_C
Indiana,72.5,52.7,Clinton,10062,IN,4_R,2_C
Indiana,58.6,39.7,Crawford,1366,IN,4_R,2_C
Indiana,42.6,38.7,Daviess,10630,IN,4_R,2_C
Indiana,56.3,62.6,Dearborn,12461,IN,4_R,2_C
Indiana,71.8,53.0,Decatur,12062,IN,4_R,2_C
Indiana,75.0,47.3,DeKalb,22368,IN,4_R,2_C
Indiana,68.7,49.5,Delaware,42027,IN,4_R,2_C
Indiana,72.6,62.4,Dubois,29009,IN,4_R,2_C
Indiana,75.6,47.1,Elkhart,143550,IN,4_R,2_C
Indiana,59.5,41.2,Fayette,5135,IN,4_R,2_C
Indiana,61.2,61.0,Floyd,29177,IN,4_R,2_C
Indiana,60.4,49.8,Fountain,3762,IN,4_R,2_C
Indiana,60.8,39.1,Franklin,5841,IN,4_R,2_C
Indiana,53.7,44.3,Fulton,5000,IN,4_R,2_C
Indiana,81.4,50.5,Gibson,19193,IN,4_R,2_C
Indiana,74.1,44.6,Grant,28228,IN,4_R,2_C
Indiana,47.4,42.7,Greene,4706,IN,4_R,2_C
Indiana,67.3,77.8,Hamilton,148171,IN,4_R,2_C
Indiana,58.1,72.0,Hancock,20365,IN,4_R,2_C
Indiana,60.8,53.9,Harrison,8959,IN,4_R,2_C
Indiana,73.8,76.7,Hendricks,61953,IN,4_R,2_C
Indiana,63.9,54.7,Henry,11167,IN,4_R,2_C
Indiana,71.3,51.0,Howard,33380,IN,4_R,2_C
Indiana,65.9,54.9,Huntington,13137,IN,4_R,2_C
Indiana,77.5,57.0,Jackson,21272,IN,4_R,2_C
Indiana,55.5,49.8,Jasper,8702,IN,4_R,2_C
Indiana,71.4,42.8,Jay,6388,IN,4_R,2_C
Indiana,68.1,59.3,Jefferson,11366,IN,4_R,2_C
Indiana,64.2,43.1,Jennings,6368,IN,4_R,2_C
Indiana,65.6,63.2,Johnson,49959,IN,4_R,2_C
Indiana,65.7,53.3,Knox,14090,IN,4_R,2_C
Indiana,70.4,44.8,Kosciusko,38382,IN,4_R,2_C
Indiana,61.6,28.3,LaGrange,14370,IN,4_R,2_C
Indiana,63.6,59.2,Lake,168474,IN,4_R,2_C
Indiana,63.7,59.7,LaPorte,36488,IN,4_R,2_C
Indiana,56.0,52.1,Lawrence,11828,IN,4_R,2_C
Indiana,65.6,55.2,Madison,35627,IN,4_R,2_C
Indiana,74.3,59.3,Marion,528703,IN,4_R,2_C
Indiana,63.0,48.7,Marshall,17345,IN,4_R,2_C
Indiana,60.6,52.1,Martin,2480,IN,4_R,2_C
Indiana,50.6,43.5,Miami,6666,IN,4_R,2_C
Indiana,66.2,59.9,Monroe,51924,IN,4_R,2_C
Indiana,71.4,49.3,Montgomery,13427,IN,4_R,2_C
Indiana,48.1,57.1,Morgan,12417,IN,4_R,2_C
Indiana,34.8,33.2,Newton,2292,IN,4_R,2_C
Indiana,69.2,42.8,Noble,16856,IN,4_R,2_C
Indiana,70.3,79.3,Ohio,1014,IN,4_R,2_C
Indiana,71.6,59.8,Orange,7186,IN,4_R,2_C
Indiana,52.9,45.3,Owen,3250,IN,4_R,2_C
Indiana,42.0,43.0,Parke,2155,IN,4_R,2_C
Indiana,70.5,59.5,Perry,5775,IN,4_R,2_C
Indiana,59.1,62.0,Pike,2049,IN,4_R,2_C
Indiana,61.9,60.1,Porter,55382,IN,4_R,2_C
Indiana,67.3,50.7,Posey,9103,IN,4_R,2_C
Indiana,69.7,48.6,Pulaski,3906,IN,4_R,2_C
Indiana,70.5,44.2,Putnam,11966,IN,4_R,2_C
Indiana,57.3,47.7,Randolph,5526,IN,4_R,2_C
Indiana,59.3,51.5,Ripley,9395,IN,4_R,2_C
Indiana,53.5,51.3,Rush,4003,IN,4_R,2_C
Indiana,70.3,63.0,St. Joseph,122144,IN,4_R,2_C
Indiana,75.6,47.8,Scott,7069,IN,4_R,2_C
Indiana,70.1,61.0,Shelby,16437,IN,4_R,2_C
Indiana,62.1,47.2,Spencer,5205,IN,4_R,2_C
Indiana,45.2,39.8,Starke,3059,IN,4_R,2_C
Indiana,67.4,51.1,Steuben,15039,IN,4_R,2_C
Indiana,54.2,50.4,Sullivan,3930,IN,4_R,2_C
Indiana,66.2,34.6,Switzerland,1573,IN,4_R,2_C
Indiana,70.5,61.0,Tippecanoe,71259,IN,4_R,2_C
Indiana,67.6,48.1,Tipton,4598,IN,4_R,2_C
Indiana,33.0,51.2,Union,940,IN,4_R,2_C
Indiana,69.0,61.1,Vanderburgh,105259,IN,4_R,2_C
Indiana,68.7,49.2,Vermillion,3471,IN,4_R,2_C
Indiana,70.5,52.2,Vigo,44320,IN,4_R,2_C
Indiana,64.4,45.1,Wabash,10881,IN,4_R,2_C
Indiana,67.5,48.3,Warren,1657,IN,4_R,2_C
Indiana,55.9,67.3,Warrick,14840,IN,4_R,2_C
Indiana,59.1,43.6,Washington,4867,IN,4_R,2_C
Indiana,69.9,51.0,Wayne,25894,IN,4_R,2_C
Indiana,62.2,47.2,Wells,10440,IN,4_R,2_C
Indiana,62.2,59.9,White,7343,IN,4_R,2_C
Indiana,65.5,52.8,Whitley,11629,IN,4_R,2_C
Iowa,53.8,52.4,Adair,1943,IA,4_R,3_C
Iowa,53.4,58.2,Adams,940,IA,4_R,3_C
Iowa,50.7,58.0,Allamakee,4058,IA,4_R,3_C
Iowa,58.7,50.8,Appanoose,3470,IA,4_R,3_C
Iowa,24.4,63.7,Audubon,1327,IA,4_R,3_C
Iowa,42.7,62.3,Benton,4423,IA,4_R,3_C
Iowa,69.7,62.4,Black Hawk,63282,IA,4_R,3_C
Iowa,57.2,66.2,Boone,6905,IA,4_R,3_C
Iowa,57.5,63.7,Bremer,9134,IA,4_R,3_C
Iowa,54.2,60.2,Buchanan,5252,IA,4_R,3_C
Iowa,68.9,70.9,Buena Vista,8939,IA,4_R,3_C
Iowa,45.1,63.4,Butler,2500,IA,4_R,3_C
Iowa,55.1,64.6,Calhoun,2422,IA,4_R,3_C
Iowa,58.9,69.4,Carroll,10198,IA,4_R,3_C
Iowa,51.1,63.6,Cass,4763,IA,4_R,3_C
Iowa,42.9,63.6,Cedar,4006,IA,4_R,3_C
Iowa,65.9,66.0,Cerro Gordo,20178,IA,4_R,3_C
Iowa,53.0,58.3,Cherokee,3702,IA,4_R,3_C
Iowa,58.0,60.2,Chickasaw,4116,IA,4_R,3_C
Iowa,78.0,59.5,Clarke,3357,IA,4_R,3_C
Iowa,52.7,56.6,Clay,7208,IA,4_R,3_C
Iowa,48.5,53.3,Clayton,5509,IA,4_R,3_C
Iowa,67.7,58.2,Clinton,16996,IA,4_R,3_C
Iowa,63.3,58.8,Crawford,5825,IA,4_R,3_C
Iowa,75.5,70.6,Dallas,39279,IA,4_R,3_C
Iowa,41.8,43.4,Davis,1525,IA,4_R,3_C
Iowa,66.1,44.5,Decatur,1762,IA,4_R,3_C
Iowa,59.7,59.2,Delaware,6255,IA,4_R,3_C
Iowa,72.2,54.5,Des Moines,19819,IA,4_R,3_C
Iowa,51.6,61.6,Dickinson,7553,IA,4_R,3_C
Iowa,70.6,69.5,Dubuque,55865,IA,4_R,3_C
Iowa,59.4,53.7,Emmet,2990,IA,4_R,3_C
Iowa,59.6,58.0,Fayette,5974,IA,4_R,3_C
Iowa,64.1,58.0,Floyd,5377,IA,4_R,3_C
Iowa,56.3,57.4,Franklin,3189,IA,4_R,3_C
Iowa,64.7,55.5,Fremont,1962,IA,4_R,3_C
Iowa,60.6,62.2,Greene,2874,IA,4_R,3_C
Iowa,52.9,67.2,Grundy,3037,IA,4_R,3_C
Iowa,29.2,63.2,Guthrie,2124,IA,4_R,3_C
Iowa,59.8,67.3,Hamilton,4530,IA,4_R,3_C
Iowa,65.4,53.7,Hancock,4036,IA,4_R,3_C
Iowa,47.3,58.6,Hardin,5393,IA,4_R,3_C
Iowa,51.9,56.1,Harrison,3120,IA,4_R,3_C
Iowa,67.9,57.3,Henry,7904,IA,4_R,3_C
Iowa,47.3,57.3,Howard,2999,IA,4_R,3_C
Iowa,52.2,54.8,Humboldt,3522,IA,4_R,3_C
Iowa,66.8,54.9,Ida,3357,IA,4_R,3_C
Iowa,73.2,68.3,Iowa,8447,IA,4_R,3_C
Iowa,49.5,58.0,Jackson,5139,IA,4_R,3_C
Iowa,58.3,61.6,Jasper,9231,IA,4_R,3_C
Iowa,59.3,48.0,Jefferson,7170,IA,4_R,3_C
Iowa,67.5,73.7,Johnson,66248,IA,4_R,3_C
Iowa,38.1,63.0,Jones,4364,IA,4_R,3_C
Iowa,49.1,51.8,Keokuk,1699,IA,4_R,3_C
Iowa,55.9,57.8,Kossuth,5716,IA,4_R,3_C
Iowa,66.4,54.1,Lee,14624,IA,4_R,3_C
Iowa,70.6,69.6,Linn,118397,IA,4_R,3_C
Iowa,68.1,55.2,Louisa,3055,IA,4_R,3_C
Iowa,74.5,50.2,Lucas,3375,IA,4_R,3_C
Iowa,50.6,48.0,Lyon,3705,IA,4_R,3_C
Iowa,41.0,58.4,Madison,2790,IA,4_R,3_C
Iowa,57.7,47.7,Mahaska,6434,IA,4_R,3_C
Iowa,70.0,57.0,Marion,16214,IA,4_R,3_C
Iowa,72.2,68.6,Marshall,13163,IA,4_R,3_C
Iowa,41.7,57.8,Mills,2266,IA,4_R,3_C
Iowa,44.4,53.9,Mitchell,3265,IA,4_R,3_C
Iowa,52.4,59.3,Monona,1935,IA,4_R,3_C
Iowa,51.8,50.6,Monroe,2105,IA,4_R,3_C
Iowa,64.2,60.6,Montgomery,3193,IA,4_R,3_C
Iowa,75.8,64.7,Muscatine,21246,IA,4_R,3_C
Iowa,49.1,56.6,O'Brien,5265,IA,4_R,3_C
Iowa,49.2,51.3,Osceola,1621,IA,4_R,3_C
Iowa,63.5,55.1,Page,5241,IA,4_R,3_C
Iowa,48.1,55.9,Palo Alto,2987,IA,4_R,3_C
Iowa,60.8,57.7,Plymouth,10123,IA,4_R,3_C
Iowa,40.1,58.3,Pocahontas,1779,IA,4_R,3_C
Iowa,72.9,69.9,Polk,274185,IA,4_R,3_C
Iowa,71.7,59.5,Pottawattamie,30983,IA,4_R,3_C
Iowa,74.9,60.6,Poweshiek,9649,IA,4_R,3_C
Iowa,41.7,55.9,Ringgold,1083,IA,4_R,3_C
Iowa,39.9,58.1,Sac,2186,IA,4_R,3_C
Iowa,69.1,62.6,Scott,82797,IA,4_R,3_C
Iowa,59.5,65.0,Shelby,5024,IA,4_R,3_C
Iowa,58.2,48.0,Sioux,18615,IA,4_R,3_C
Iowa,60.3,61.6,Story,31607,IA,4_R,3_C
Iowa,58.8,66.9,Tama,4314,IA,4_R,3_C
Iowa,64.8,52.7,Taylor,1717,IA,4_R,3_C
Iowa,65.3,55.0,Union,4889,IA,4_R,3_C
Iowa,48.4,45.8,Van Buren,1575,IA,4_R,3_C
Iowa,73.8,52.4,Wapello,14229,IA,4_R,3_C
Iowa,56.5,63.3,Warren,9008,IA,4_R,3_C
Iowa,50.1,62.6,Washington,6693,IA,4_R,3_C
Iowa,66.2,46.9,Wayne,1395,IA,4_R,3_C
Iowa,69.0,60.7,Webster,16404,IA,4_R,3_C
Iowa,70.8,56.6,Winnebago,6307,IA,4_R,3_C
Iowa,60.4,63.3,Winneshiek,9492,IA,4_R,3_C
Iowa,68.9,59.9,Woodbury,47759,IA,4_R,3_C
Iowa,55.8,54.9,Worth,1854,IA,4_R,3_C
Iowa,55.3,62.6,Wright,3853,IA,4_R,3_C
Kansas,61.9,46.3,Allen,4244,KS,4_R,4_C
Kansas,50.1,46.9,Anderson,1429,KS,4_R,4_C
Kansas,61.1,46.0,Atchison,5443,KS,4_R,4_C
Kansas,40.3,51.3,Barber,1343,KS,4_R,4_C
Kansas,52.2,45.5,Barton,9906,KS,4_R,4_C
Kansas,62.9,40.5,Bourbon,4790,KS,4_R,4_C
Kansas,55.8,62.6,Brown,3641,KS,4_R,4_C
Kansas,51.0,49.1,Butler,13705,KS,4_R,4_C
Kansas,37.6,46.0,Chase,513,KS,4_R,4_C
Kansas,15.8,43.6,Chautauqua,457,KS,4_R,4_C
Kansas,64.5,47.7,Cherokee,4951,KS,4_R,4_C
Kansas,44.9,47.7,Cheyenne,575,KS,4_R,4_C
Kansas,0.0,51.2,Clark,406,KS,4_R,4_C
Kansas,43.7,60.1,Clay,2154,KS,4_R,4_C
Kansas,44.4,50.3,Cloud,2978,KS,4_R,4_C
Kansas,61.3,53.8,Coffey,2979,KS,4_R,4_C
Kansas,2.7,51.0,Comanche,402,KS,4_R,4_C
Kansas,68.5,49.7,Cowley,11611,KS,4_R,4_C
Kansas,65.3,49.1,Crawford,14636,KS,4_R,4_C
Kansas,22.7,43.0,Decatur,609,KS,4_R,4_C
Kansas,52.0,56.0,Dickinson,5009,KS,4_R,4_C
Kansas,48.0,47.2,Doniphan,1615,KS,4_R,4_C
Kansas,57.5,60.2,Douglas,40867,KS,4_R,4_C
Kansas,31.2,50.6,Edwards,538,KS,4_R,4_C
Kansas,0.0,35.6,Elk,314,KS,4_R,4_C
Kansas,51.7,49.8,Ellis,12513,KS,4_R,4_C
Kansas,35.8,56.1,Ellsworth,1596,KS,4_R,4_C
Kansas,63.9,44.7,Finney,15115,KS,4_R,4_C
Kansas,67.5,45.1,Ford,14293,KS,4_R,4_C
Kansas,66.2,53.3,Franklin,8547,KS,4_R,4_C
Kansas,66.5,72.8,Geary,7621,KS,4_R,4_C
Kansas,43.4,54.0,Gove,945,KS,4_R,4_C
Kansas,18.2,80.3,Graham,611,KS,4_R,4_C
Kansas,45.0,51.4,Grant,2119,KS,4_R,4_C
Kansas,32.6,49.6,Gray,1480,KS,4_R,4_C
Kansas,61.3,58.1,Greeley,323,KS,4_R,4_C
Kansas,47.7,53.2,Greenwood,1149,KS,4_R,4_C
Kansas,28.0,43.2,Hamilton,511,KS,4_R,4_C
Kansas,51.3,50.8,Harper,1863,KS,4_R,4_C
Kansas,64.6,47.7,Harvey,12796,KS,4_R,4_C
Kansas,45.1,41.9,Haskell,833,KS,4_R,4_C
Kansas,17.4,49.7,Hodgeman,230,KS,4_R,4_C
Kansas,61.0,67.7,Jackson,3121,KS,4_R,4_C
Kansas,33.1,56.6,Jefferson,2266,KS,4_R,4_C
Kansas,3.0,48.9,Jewell,400,KS,4_R,4_C
Kansas,70.5,75.9,Johnson,341975,KS,4_R,4_C
Kansas,52.3,57.5,Kearny,702,KS,4_R,4_C
Kansas,40.5,49.8,Kingman,1749,KS,4_R,4_C
Kansas,39.5,52.7,Kiowa,769,KS,4_R,4_C
Kansas,69.4,52.6,Labette,7504,KS,4_R,4_C
Kansas,5.8,46.4,Lane,311,KS,4_R,4_C
Kansas,53.4,62.7,Leavenworth,14470,KS,4_R,4_C
Kansas,4.7,48.1,Lincoln,467,KS,4_R,4_C
Kansas,40.4,37.7,Linn,1304,KS,4_R,4_C
Kansas,41.0,51.8,Logan,736,KS,4_R,4_C
Kansas,63.4,57.6,Lyon,12386,KS,4_R,4_C
Kansas,69.8,56.4,McPherson,14214,KS,4_R,4_C
Kansas,42.6,49.2,Marion,2572,KS,4_R,4_C
Kansas,53.3,68.2,Marshall,4083,KS,4_R,4_C
Kansas,28.1,42.3,Meade,914,KS,4_R,4_C
Kansas,49.8,50.5,Miami,6797,KS,4_R,4_C
Kansas,38.2,58.1,Mitchell,2406,KS,4_R,4_C
Kansas,71.4,46.9,Montgomery,12721,KS,4_R,4_C
Kansas,26.7,57.0,Morris,1236,KS,4_R,4_C
Kansas,30.9,41.4,Morton,632,KS,4_R,4_C
Kansas,57.8,60.7,Nemaha,4546,KS,4_R,4_C
Kansas,53.3,26.6,Neosho,5041,KS,4_R,4_C
Kansas,28.7,51.8,Ness,879,KS,4_R,4_C
Kansas,44.0,54.3,Norton,1749,KS,4_R,4_C
Kansas,39.5,53.0,Osage,1583,KS,4_R,4_C
Kansas,9.0,45.6,Osborne,964,KS,4_R,4_C
Kansas,49.4,42.9,Ottawa,824,KS,4_R,4_C
Kansas,63.7,53.5,Pawnee,1922,KS,4_R,4_C
Kansas,33.3,48.0,Phillips,1626,KS,4_R,4_C
Kansas,58.9,43.7,Pottawatomie,9402,KS,4_R,4_C
Kansas,43.0,51.8,Pratt,3316,KS,4_R,4_C
Kansas,16.7,44.8,Rawlins,653,KS,4_R,4_C
Kansas,62.2,52.6,Reno,22537,KS,4_R,4_C
Kansas,34.1,55.3,Republic,1249,KS,4_R,4_C
Kansas,57.6,46.2,Rice,2766,KS,4_R,4_C
Kansas,53.7,36.6,Riley,21041,KS,4_R,4_C
Kansas,21.7,51.1,Rooks,1356,KS,4_R,4_C
Kansas,39.8,53.2,Rush,1020,KS,4_R,4_C
Kansas,30.8,45.6,Russell,1762,KS,4_R,4_C
Kansas,67.2,51.2,Saline,26893,KS,4_R,4_C
Kansas,47.5,49.5,Scott,1477,KS,4_R,4_C
Kansas,68.5,52.3,Sedgwick,230378,KS,4_R,4_C
Kansas,72.5,50.7,Seward,8833,KS,4_R,4_C
Kansas,66.8,63.0,Shawnee,76455,KS,4_R,4_C
Kansas,35.1,39.6,Sheridan,692,KS,4_R,4_C
Kansas,50.2,47.1,Sherman,1931,KS,4_R,4_C
Kansas,40.0,48.6,Smith,870,KS,4_R,4_C
Kansas,19.4,48.1,Stafford,618,KS,4_R,4_C
Kansas,48.1,54.5,Stanton,509,KS,4_R,4_C
Kansas,37.0,36.0,Stevens,1181,KS,4_R,4_C
Kansas,49.9,45.0,Sumner,4198,KS,4_R,4_C
Kansas,43.1,45.2,Thomas,2846,KS,4_R,4_C
Kansas,50.0,40.6,Trego,836,KS,4_R,4_C
Kansas,19.7,49.6,Wabaunsee,834,KS,4_R,4_C
Kansas,18.9,41.3,Wallace,317,KS,4_R,4_C
Kansas,13.7,55.5,Washington,1565,KS,4_R,4_C
Kansas,21.9,55.6,Wichita,457,KS,4_R,4_C
Kansas,65.8,46.4,Wilson,3580,KS,4_R,4_C
Kansas,35.7,44.5,Woodson,445,KS,4_R,4_C
Kansas,73.8,56.9,Wyandotte,70666,KS,4_R,4_C
Kentucky,60.3,38.6,Adair,4176,KY,5_R,1_C
Kentucky,58.9,44.0,Allen,3010,KY,5_R,1_C
Kentucky,53.9,64.4,Anderson,3717,KY,5_R,1_C
Kentucky,41.8,36.0,Ballard,1163,KY,5_R,1_C
Kentucky,63.9,48.0,Barren,14417,KY,5_R,1_C
Kentucky,53.3,56.6,Bath,1413,KY,5_R,1_C
Kentucky,69.2,46.7,Bell,6858,KY,5_R,1_C
Kentucky,79.4,76.3,Boone,83356,KY,5_R,1_C
Kentucky,65.1,59.1,Bourbon,5215,KY,5_R,1_C
Kentucky,70.1,45.8,Boyd,21585,KY,5_R,1_C
Kentucky,73.2,60.9,Boyle,15158,KY,5_R,1_C
Kentucky,59.6,51.6,Bracken,941,KY,5_R,1_C
Kentucky,63.1,47.1,Breathitt,3108,KY,5_R,1_C
Kentucky,46.1,44.5,Breckinridge,2494,KY,5_R,1_C
Kentucky,70.5,49.3,Bullitt,21105,KY,5_R,1_C
Kentucky,53.6,48.4,Butler,1684,KY,5_R,1_C
Kentucky,57.8,52.7,Caldwell,3258,KY,5_R,1_C
Kentucky,61.7,47.4,Calloway,13961,KY,5_R,1_C
Kentucky,58.4,75.8,Campbell,24904,KY,5_R,1_C
Kentucky,14.9,42.6,Carlisle,629,KY,5_R,1_C
Kentucky,75.9,53.4,Carroll,5703,KY,5_R,1_C
Kentucky,59.2,45.8,Carter,4934,KY,5_R,1_C
Kentucky,69.4,36.0,Casey,3265,KY,5_R,1_C
Kentucky,72.1,36.4,Christian,24535,KY,5_R,1_C
Kentucky,68.9,59.6,Clark,12918,KY,5_R,1_C
Kentucky,58.8,42.6,Clay,2519,KY,5_R,1_C
Kentucky,66.3,38.4,Clinton,2954,KY,5_R,1_C
Kentucky,65.6,40.2,Crittenden,1765,KY,5_R,1_C
Kentucky,53.0,43.0,Cumberland,1130,KY,5_R,1_C
Kentucky,68.5,59.0,Daviess,41233,KY,5_R,1_C
Kentucky,20.2,37.3,Edmonson,843,KY,5_R,1_C
Kentucky,75.4,32.4,Elliott,346,KY,5_R,1_C
Kentucky,48.0,50.3,Estill,1546,KY,5_R,1_C
Kentucky,68.0,72.8,Fayette,162515,KY,5_R,1_C
Kentucky,35.8,51.9,Fleming,2181,KY,5_R,1_C
Kentucky,56.4,56.1,Floyd,7878,KY,5_R,1_C
Kentucky,64.1,79.6,Franklin,16824,KY,5_R,1_C
Kentucky,60.9,58.1,Fulton,1546,KY,5_R,1_C
